,id,tweet,class
810,5079177914,,1
811,4008106101,@ihchicky Hi Ilissa!  I am just getting through my emails from yesterday.  Was short on time due 2 the kids having the flu. I will write u,0
812,5078595400,,1
813,5078468713,I have to take a shot of cough syrup. This coughing is getting to be a bit much. This 2day flu is no joke. At least I hope its 2day flu. :-),1
814,5078359608,,1
815,5078213505,Might be getting the flu... Hope to god not. I have things to do. Film and work can't take a break.,1
816,5077903311,"1 day down, 5 to go until my 2 days off. It's gonna be painful (especially as I think I'm getting the flu that's going around)",1
817,5077052614,,1
818,5076957711,I'm not sure what I'm more annoyed with. The irrational fear of the swine flu or the irrational fear of the swine flu vaccine.,0
819,5076872814,Meg's blood pressure is 95/65. Think she has the flu AGAIN. Starting Tamiflu & getting chest xray to test for pneumonia.,0
820,5076682906,Getting a Flu Shot. Yeah!,1
821,5076427307,At The Mollen clinic getting my flu shot.  I wonder if it's on #foursquare,1
822,5076382702,I think I'm getting the swine flu. Don't all the cool kids got it?,1
823,5076026408,And @lizzie11 says the best part of her day is getting hugs from her 4th graders and having them couch in her shirt with swine flu.,0
824,5075903713,What is the possibility of a 14 year old girl in Tennessee getting the swine flu?: I have some symptoms of the .. http://bit.ly/Bk46P,1
825,5586542503,,1
826,5586472011,,1
827,5585994014,,1
828,5585393600,,1
829,5075708207,,1
830,5075664804,,1
831,5584927503,,1
832,5583854908,"I'm getting flu, ugh i hate flu.. It changes my voice and sometimes i can't smell anything.. Annoying",1
833,5074576705,,1
834,5074131208,,1
835,5073981404,just getting home. had a good day except for the fact that my throats still killing me. wants this flu to fly somewhere! =(,1
836,5582113902,had 2 buy Thera Flu for my mom. shes getting sick,0
837,5580844408,That green Tea helped my Bird Flu a lot,1
838,4116319412,@froggent I was worried I'd be home with a flu kid for a week!,1
839,5578840509,is getting through the flu!!,1
840,5578189611,"@brittneypickup totes doing that in pro tech tomorrow! ps, EVERYONE is getting swine flu.",0
841,4114116802,"WIfe is out ot town, I have the flu, kids are driving me crazy, and I'm thinking about buying a used Fender Deluxe Reverb.",1
842,5577013007,"I'm getting the flu. Is this a joke? /kehlrgo;iajer;'hopiv ou[,h",1
843,5576732403,@sugarplum7295 thanx....i got the flu and its the worst. yaye your getting to be young after all lol.......,1
844,5073949606,"I'm worried about dad, he's still ill. :( Because of diabetes it takes him longer to get over flu but hes also more at risk of getting H1N1.",0
845,5073667907,,1
846,5073089500,,1
847,5576528113,Oh my gosh am I getting the flu!? Quick: tweet me some flu symptoms!,1
848,5576499405,I think im getting sick! Ugh i feel horrible! Hope it aint swine flu.,1
849,5575514100,,1
850,5575453308,Trying to fool myself into thinking I can sing. Got rehearsal tonight and have had the flu all week.,1
851,4110410613,,1
852,5072698211,pray for my daughter Lacey - diagnosed w/ swine flu up at school - very ill. Worried parents :(,0
853,5072149403,,1
854,5072124014,,1
855,5071785414,Hope everyone is getting well! School closed for flu for Thursday/ Friday.,0
856,5071373709,,0
857,5574455008,@BossManJamie Getting sick. I think its flu. But I'll be fine.,1
858,5574014901,,1
859,5573377208,"I'm hoping that I'm pretty recovered from this flu by Friday, cause I'm getting excited for a weekend in Portland for OSOCC...",1
860,5573093106,,1
861,5572663612,"just getting off work, 2 hours late... thats what i get for having the flu... tutoring soon, and again, and again...",1
862,5572415207,,1
863,5572330001,"love a friday the 13th deadline, getting over the flu & tryin to prepare for a 3 week trip on the 14th. my dog needs to step up & help out",1
864,5571936300,off to bed now. my throat hurts like so much. thinking of getting a vaccination against swine flu... Emma,1
865,5070641308,Incase any one was thinking of getting the flu or could dont it sucks.. I soo hate being sick,1
866,5070538610,getting ovr the flu :/,1
867,5069923907,Swine flu in my kids elementary school. Considering keeping them home I am worried,0
868,5570751401,,1
869,3817310901,My favorite Urgent Care at Lithia Pinecrest ans Bloomingdale in Valrico has $15 flu shot. Looks to be a long season. I am getting mine asap,1
870,5069525803,Whats up twitterville! I'm about 75%...I am NEVER getting a flu shot again I've been sick twice since I got that damn shot!,1
871,5069458702,,0
872,5069209913,Finally getting over this darn FLU. Just happy it was NOT H1N1.,1
873,5569505905,@michaelrholmes  Oh no !!! did you get the swine flu? Keep getting better I hate to see you sick  :o(,0
874,5569230906,How can I tell if I'm getting the flu vs. just really tired plus cold symptoms?,1
875,3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,0
876,5067826306,I'm genuinely not worried abt the swine flu & I'm sure my body could fight it off if I got it. Should I still get the vaccine though?,0
877,5067707807,@robRCW1 boom Rob. Can u just send some luck this way now... Just getting over Flu.. #max got the Nora sick bug early this year now.... Yuk!,1
878,5067538012,Skool nurse ws nice enough to send me bk hme cuz i hv fever :S maybe she ws worried I had swine flu xD,1
879,5067537612,I think I have the mad swine bird cow disease flu sniffle,1
880,5066757811,ceralovesyouuu :) kids are fussy this morning.... getting flu shots today...oh joy ... http://lnk.ms/2TnZ4,1
881,5066582912,,0
882,5066029401,Is looking forward to getting better and getting back to normal next week - this work stress and flu has consumed too much of my time!!,1
883,5065873411,@kentindell prob swine flu. Nothing to worry about.,1
884,5065559711,Woke up feeling like poo! I hope it's just a bug and not the flu. It seems everybody at work is getting it.,1
885,5065359407,,1
886,5064031413,,0
887,5062998503,"It's not that babies are more infectious it's that they can't be immunized and could die, the CDC doesn't want their caregivers getting flu",0
888,5062775511,,1
889,5062256505,,1
890,2082800302,"sickkkkkkkkkkk, scared of the swine flu.",1
891,2082167302,"Great! My whole family is worried about me having the swine flu! Way to make me worry famgy (yes, I meant to say famgy instead of family)",0
892,2079621803,just heard odd crackling sounds in yard; went out to find Buddy making a meal out of a dead bird :( He's such an animal. No bird flu please!,1
893,5062169006,,0
894,3805548011,,1
895,5061334212,,1
896,5061221302,,1
897,5061191901,i feel like im getting sick!=[ UGH piggy flu stay away!,1
898,2074414302,"clogged nose, sore throat, very slightly watery eyes. omg! am i getting the swine flu?? or maybe because i played in the rain??",1
899,5522129403,Getting over the flu... Gotta start studying for this economic statistics test monday... sigh :-(,1
900,5060984702,,1
901,5060923113,i think im getting the flu! ohh noooooooo ... http://lnk.ms/2T502,1
902,5060815214,,0
903,5060779412,,1
904,5057258607,... I better not be getting this damn flu. ... http://lnk.ms/2SMBZ,1
905,5057218614,"@FrancesHui I'm getting over some horrible flu, but otherwise well. Busy working on a new idea. You?",1
906,3797983202,@Rambi85 yeh wish u were coming too. Pray I don't get sick:( I feel like I'm getting the flu again seriously:( PRAY!!!!,1
907,5521836607,,1
908,4297284908,Spontaneous Day Moment: convince someone of something totally ridiculous ... ie. Swine Flu is something to worry about ;) OH!,0
909,5521640308,@SarahCofer She's feeling ok now.  Was concerned about the flu but it's just sinus stuff now. Bummed I missed pie.,0
910,5521427802,Back from dropping off bags for neighbors to fill for the Cub Scout food drive!  Fighting the flu & getting ready for a craft show on 11/20!,1
911,5056275104,,1
912,5055282704,Jonny has realised he's been feeling a bit down this week. Was thinking it was just the tiredness and flu. :-/. http://ff.im/-afs14,0
913,5054822908,,1
914,5520951403,,1
915,5520782706,seems like everyone is getting the flu on #dwts each week.,0
916,5520728400,Passing legislation is easy compared to getting either kind of flu vaccine to Kentucky. Yet Congress probably believes it is useful.,1
917,5520696709,"Having finally recovered from swine flu, I mute the TV when Dems speak for fear of a relapse. Talk about sickening!",1
918,5519881210,,1
919,5519574908,just woke feeling terrible i think im getting the flu,1
920,5518554407,,1
921,5518457609,@mariah_reloaded at home in my bed..this flu is getting the best of me,1
922,5518368211,"i thought that caught a flu! :( so, I'm going to the doctor and see what can we do, I'm scared... lol",1
923,5518366114,I'm really thinking what's the point today! I've got the flu and I'm feeling sorry for my self. I feel like I have every right to be,1
924,5054067813,Is getting the flu... Sore body... sore throat... tired... Welcome to fall.,1
925,5053966008,"I'm thinking when I had the flu a couple weeks back, I must have lost my zest for random tweets.....I need to get that bastard back...lol",1
926,5517973808,I'm watching all of the first and second season as we speak @susiekostaras! Its the only thing getting me through this flu.,1
927,5517856609,"It just keeps getting better & better. Baby girl sick again-had a runny nose, now nasty sounding cough, temp 99.6. Flu for real this time?",1
928,5517125412,,1
929,5053736604,"Despite my best efforts to avoid getting sick, I have failed miserably. Ugh! Stupid flu.",1
930,5053706010,getting over this swine flu... going to school tomorrow i guessssss :/,1
931,5053364800,"Wow, all my family and friends in the US now seem to be getting swine flu. Hope they all recover soon!",0
932,5053315506,,1
933,5052304401,,0
934,5052229503,RE:| U better b careful to make sure its not H1N1! Keep me posted! Now im worried!!!! ---------- NkHpTwihard: flu sucks!!,0
935,5516702407,We are finally getting over the flu. Looking forward to a better week,1
936,5516215414,,0
937,5052050808,getting over a stomach flu. and no it is not h1n1. thanks your prayers.,1
938,5051542502,"Panic in the office because someone got swine flu. I'm not worried, should I be?",0
939,5051525903,,1
940,5051123411,RT @HummingbirdOils Getting better from having a coronary event over the weekend do to having a bad bought with the flu. Please pray for me.,1
941,5515897303,"hay guy i been here for 4hrs now, i'm really getting depress like jonathan IQ lol jon take a joke. life is short if you have the swine FLU.",1
942,5515687809,"Happy to be getting over the flu, annoyed that the headache doesn't want to mosey along with the rest of the symptoms.",1
943,5514318811,it was a beautiful sunny day here. The flu is over for us and we are getting back to normal!,1
944,5514187504,,1
945,5514117110,,1
946,4780227710,"Went to bed normal. Woke up shaking uncontrollably, unable to get warm, and with a fever. Im terrified. I feel flu-like.",1
947,5050503413,,1
948,5050312112,,1
949,5050295406,Hit with flu-like symptoms after UKLUG and only just getting back on my feet. Missed Twitter and TweetDeck more than I thought,1
950,5050227606,UGHHH. I think I'm getting the flu that's going around. shit! 8(,1
951,4002395302,"http://bit.ly/zQDQE THINKING OF WRITING A NON-FICTION, FIRST PERSON PIECE, ""SWINE FLU DIARIES"" ?????",1
952,5512876404,,1
953,5511792604,,1
954,5511614800,"@sammoran Oh no, poor Sam! We're just getting over the flu - I know how horrible you must feel. Rest up, take care of yourself.",1
955,5049054001,,1
956,5048978006,,1
957,5048957107,"@ginidietrich Thinking cold. Record-setting night of sleep last night - nearly 12 hours!! Confident its not the flu, tho!",1
958,5048947601,"@KyleRichards18 Don't worry about it!! Its just a chest cold. Apparently the regular flu is way worse, that's what every1 who's had it says!",1
959,4770967306,"yeah, i'll worry about swine flu. When pigs fly!
oh, wait......",1
960,5510150312,I'm shivering now...something tells me I'm getting a flu ç_ç,1
961,5509728401,ahh my throat is itchy and nose is kinda running i hope i dont have the swine flu.... or bird flu...,1
962,5047961002,i haven't had the flu in over a decade...but i'm gettin worried this will be my year,1
963,3999936100,people still fear swine flu http://bit.ly/1CTurk,0
964,5509315413,Just getting over the flu:( I DO NOT ever want that again!,1
965,5506618412,"Had a wonderful weekend in Nashville and we're about to head home. Feeling like I'm getting the flu or something. Sore throat, stopped up...",1
966,5505574106,finally getting over the flu bug - whats next?,1
967,5505085605,,1
968,5047818808,@tebriel I am still getting over swine flu....,1
969,5047728607,,1
970,5047424811,Getting a flu shot in a bit. Hope I stay healthy thruout this season.,1
971,5046221914,@mattgwin i am a lil worried i gettin the flu.,1
972,5046153108,,1
973,5045823000,Getting the flu ... I can feel it ... ugh !!,1
974,5504244809,When Jonghyun got the swine flu I was thinking 'what if another SHINee member will get it too??' and now Onew's got it &gt;_&lt;,0
975,5504215405,,1
976,5504201711,"Just when I thought I was getting better, my flu decides to rev the engine up again..... *sniffle*sniffle* off to get a lemsip",1
977,5044409605,I don't think anyone in our house will be getting much sleep tonight...my poor hubby has the flu :(,1
978,3991065505,i'm so afraid i'm getting swine flu... fuck. being sick in college isn't the same as getting sick in high school...,1
979,5503352114,"Why is everyone I know getting swine flu? o_O, I think I might have already had it so =P",0
980,5502246102,"No sleep due to stomach-based mutation of my flu. This is getting seriously boring (for everyone, I imagine)",1
981,5043757412,,0
982,5519881210,,1
983,5500592802,"had the flu for a week, now i might be getting strep. FABULOUS. fml.",1
984,5500376600,,0
985,5499892001,,1
986,5043317801,,1
987,5043098614,,1
988,5043097112,,1
989,5042895313,I'm terribly afraid that this might be the flu.,1
990,5042670914,All the kids are laying around sick I HOPE is just a cold and NOT the swine Flu; it can be so similar at first and I worry so much!,0
991,5042309010,@sup_ashley i think i am getting my flu shot today too,1
992,5042249201,"Okei pipol! My flu is getting heavier, barusan bersin2 ga berenti! Thx to you, whoever made me caught this damn flu :-""(",1
993,5041969413,@jasimmo worse... bird flu! I even cancelled breakfast with our mutual friend i fel that rough :-(,1
994,5041872411,,1
995,5498416911,,1
996,5498289503,back from the dead or at least it felt like it.  had the 'bird flu'.  tweet tweet.  is all well in twitterverse.  destination.........,1
997,5497476106,,1
998,5497172905,,0
999,5496459802,,1
1000,5496045312,@betsymilf Su Jin's sick too... everyone's getting the swine flu.,0
1001,5495252011,@BADSenoritaa me too... I think I'm getting the flu :-(,1
1002,5495137908,"So i&#39;m thinking that it not the flu, just the same stomache issues I have been dealing with for like a week now... Can I have one day wh",1
1003,5494988703,sitting at home  eating subway in my undies watching spongebob lol!!!!  wish I cld go out but just getting over the flu! plus Vegas in 6days,1
1004,4479972707,"feels icky. I think I'm getting the flu...not necessarily THE flu, but a flu. http://plurk.com/p/23np4w",1
1005,5494149110,,1
1006,5494066604,Is at home sick with the flu today but don't worry it's just the normal one not the H1N1 :(,1
1007,5493531304,Stuck home with the flu but getting better :D,1
1008,5493367106,Im not well... & all i seem to be getting  is guy grief! Er hello im in bed with flu. Give me a break!!! Grrrrrr,1
1009,5492607010,"@Idletard @Teevho thanks for the concern, but I think I'll live. Headache's easing up, and I've just got regular ol' flu symptoms now. ;)",1
1010,5491969504,"Is thinking the Flu bug likes me, this is the 3rd f#$kin time...",1
1011,5491960511,sh*t. the flu is getting worst.,1
1012,5491540710,Anyone who doesnt mind getting the flu want to hang out :P being sick = shit.,1
1013,5490603004,,1
1014,5490441409,,1
1015,5489991714,"I am just relaxing, getting over a bad cold or maybe the flu.",1
1016,5489387602,,0
1017,5488993508,"I'm beginning to wonder why most Korean stars are getting swine flu...?
Why aren't they getting the shot...?",0
1018,5488730805,"aw crikey. wasn't worried, now I could have swine flu. of course. all i can do is laugh when ridiculous stuff like this happens to me. of co",1
1019,5488400311,"Hope I'm not getting the flu. That would be unpleasant. However, takes away guilt @ lounging on  sofa watching Breeder's Cup for 13 hours.",1
1020,5487564214,Fcukin swine flu :( I'm scared as hell and my hands are pink for washing them all the time. And I don't even have it yet!,1
1021,5486872802,"@mirgo701 I'm laying in bed chillen, getting over the flu honey!...What ya getting in2 this wkend?!",1
1022,5486712001,"@SlimJimTight well, i stayed home sick today. not feeling well. stupid flu is getting to me. =[",1
1023,5486576901,Had to take Erika to the ER tuesday morning with a 104 fever still swine flu she is getting better now I've got it. This sucks!!!!,0
1024,5486272205,,1
1025,5486190902,Awww @DTruthMiza I'm just now getting over the Flu... Hope you feel better love.,1
1026,4472636113,"@serrot uhm, not getting the flu? also ilthe baby lotion you left me tbh",1
1027,5486145412,"About to step out the house got to go pick up my check. ..don't worry I got my face mask Charlotte, you will not catch the flu from me!",1
1028,5485734813,"Naomi has flu-like symptoms, but is getting better instead of worse. Just a cold, perhaps?",0
1029,5485024008,,0
1030,5484526309,"@casscalogeraxxx - Hope you both feel better, just getting over the flu myself ... Take lots of Vitamin C & D !",1
1031,5484222306,,1
1032,4469298613,getting kind of frustrated at all the people saying H1N1 vaccine will do more harm than H1N1 itself;regular flu & H1N1 can be very harmful,1
1033,5483209012,"@MaryIrene LLC too & seasonal flu nasal.  Not thrilled about either, but nervous not to. Dr. said seasonal expected 2b worse than H1N1",1
1034,5482953607,getting over this flu .,1
1035,5482664200,,1
1036,5482106709,"@Mskimberhaze Hey hun....how u feelin 2day? Flu sucks, im just getting over a nasty viral infection....feel better soon mama! x",0
1037,5481995013,,0
1038,4517229100,,1
1039,5481890205,"@HealthyLoserGal bday was great, except for 3 kids w/fevers! They still have flu, no signs of getting better:-( thx for asking!",0
1040,5480809814,,1
1041,5480548608,@vernlives I'm flu-free. I'm thinking it's because I've only been in contact with 3 people since I came back from Toronto. #getthefoffmylawn,1
1042,5479699400,,1
1043,4515614906,@abrandnewday4 flu sick; but i'm getting better quite rapidly; i just ate soup.,1
1044,5479141814,"TIME actually put ""I Can Has Swine Flu?"" in the name of their article about a cat getting swine flu. I love them so much more now!",0
1045,5478926911,,1
1046,5478720907,"i am getting a really bad caugh, if i'm getting that bloody pig flu i will not be impressed!",1
1047,4513968907,LA Fair with @dmonroy! I'm going to try not to touch anything w my hands for fear of swine flu.,1
1048,5477812507,,1
1049,5476664809,Got the flu. Last night was rough but im getting better,1
1050,5476580310,"Wow,been to Halifax again!Been sick all week!The Swine flu is horrible!Can you believe how fast it's getting around?!Well,I'm off to school!",1
1051,5476526505,"RT @OrganicLife RT @sarahJ26: instead of getting vaccinated, we're getting pigs. #h1n1 #health #flu",1
1052,5476007911,HAHA XD RT @sandmaxprime Wolf: Ill huff and puff n blow ur house down. Pig: i'll sneeze on u *Wolf runs away scared of gettin the flu* #lol,1
1053,5475806208,"Can't win for losing... I take daily vitamins and had a flu shot, but somehow, I am still getting sick.",1
1054,2053219704,"internet getting slow, and i feel like i'm gonna be sick, don't scare me that it's a swine flu pls, because i'm already scared!",1
1055,5473159306,,1
1056,5472785903,,1
1057,5469107604,,1
1058,5469050709,"@coltaine808   Cause I'm thinking what I had in Spring 2008 knocked my on my ass for a month-- wasn't just ""flu"", but never tested",1
1059,5468980301,,1
1060,3686273411,,0
1061,5466700105,"I swear I can't stand hearin about dis shit.. Fuckin Swine, Avian (bird) flu, Fuckin SARs.  Every year its something..",0
1062,5466042603,,1
1063,5465929113,getting hit with the flu... definitely picked something up at the hospital the other day :(,1
1064,5519881210,,1
1065,5465445911,,1
1066,5464995210,"Dad: ""Don't expose yourself to cold. Do your work and come back home. Buy masks and don't go in crowds. Swine flu is not getting better""",1
1067,5464934414,Least its def not swine flu... But i think internal infection is riskier :/ im acc terrified i HATE being sick i NEVER get sick :(,0
1068,5462333407,"feeling sick. dunno if it's just ICP headaches getting worse, or I'm getting flu. don't tell my sisters. any of them. resting now...",1
1069,5462036810,Isn't it nice Goldman Sachs is getting its swine flu shot before my 2 year old?,1
1070,5461901211,,0
1071,5461443805,,1
1072,5461200412,,0
1073,3677123811,,1
1074,5460920505,,1
1075,5460863014,feel ill with fever. am afraid its swine flu!!!,1
1076,5460330908,,1
1077,5460240401,hair cut done... now manicure time... I really hope that I am not getting the flu!!!!!,1
1078,2019413203,I don't think it's swine flu... Or bird flu... But I do feel sick as a dog... Ruh roh!,1
1079,5459316200,,1
1080,5459084105,Possibly the worst flu I ever done had. Can't move my head without getting dizzy. Is this what blondes feel like all the time?,1
1081,5458584302,"Don't let me scare anyone who's been around me. I don't like doctors for personal reasons, not fear. No confirmed swine flu....",1
1082,5458269413,Getting seasonal flu and H1N1 vaccines tomorrow. Hope they don't run out.,1
1083,5458265702,,1
1084,5457527401,,1
1085,5457492107,"More and more people I know are getting the H1N1 flu, or finding out that they had it. To all of you I hope you feel better soon!!",0
1086,5456827408,I am worried I may have caught that darn H1N1 Flu... ugh.. not my year of health.. cant wait till 2009 is over,1
1087,5455438407,So miserable today. Hope I'm not getting the flu-I just got over an effing sinus infection! I hatehatehate this constantly changing weather!,1
1088,3696543306,"Always getting called in on my days off. What the hell, coworkers! This is no time for the flu!",0
1089,3693903307,"Everyone seems to be getting ill, swine flu is on the move! In squee's bed. Watching xbox.",0
1090,5453917601,"On hearing about the threat of Bird ‘Flu, Mr Bush had to be prevented from bombing the Canary Islands #FizzyArchive",1
1091,5453463812,"getting ready to go to class. bo's sickness is on day 15. this flu is no joke, well it's bronchitis now.",0
1092,5453140505,@dizzeerascal me and Nina from Dollie Mix are just getting over Swine Flu,1
1093,5453110005,GOOD MORNING TWITTER... UP AND WORRIED ABOUT MY BROTHER AND NEPHEW THEY HAVE THE SWINE FLU ... PRAY FOR THEM PLEASE,0
1094,5452760814,was getting over flu-like symptoms--just in time to see the Yankees win.  Now I feel sick again.,1
1095,5451856405,"DAMN!!.... ALL DIS FLU VIRUSES..HP1 VIRUSES, FLU VIRUSES...SHIT! IM DAMN NEAR SCARED TO LEAVE DA HOUSE!!",1
1096,5451381208,my first day off in a week and i'm pretty sure i'm getting the flu. grrr. aarrgh.,1
1097,5451139907,"So, my roommate has the flu. & now I'm getting it too. FML.",0
1098,3688065205,,1
1099,5450016510,Half of my class is out from the flu or apparently scared to come to class with everything happening. Campus is crazy anymore.,0
1100,5449993201,At home w DS who isnt feeling well. I'd be more worried if we had not gotten the flu vaccine last week. Maybe it'll be a short lived bug.,0
1101,5449914313,@MissKatiePrice Ahhh just herd about Harvey with suspected swine flu :( Hope he's well soon and thinking of you all xx,0
1102,5449755512,i'm getting flu and lil bit fever.. GOD gv me a power to survive.,1
1103,5449240800,"Everyone's getting diagnosed with swine flu? Ottawa, can't you take care of your citizens heath a little better?",0
1104,5449030410,so im starting to think ive got swine flu. cant hardly breathe. might have to go to the hospital if it keeps getting expontentially worse,1
1105,5448635712,"@carolandtom Thanks, stomach still protests when I try to eat, but getting the flu probably isn't a recommended weight loss strategy.",1
1106,5447715108,"@amfix your lead news is the ersatz ""election fallout""? Troops getting flu shots and Valerie Jarrett? If we wanted fluff we'd watch ""Today""",0
1107,5447635005,,1
1108,5447536704,"I came back from the army yesterday because they were afraid that many got sick from the swine flu, will come back next Wednesday.",0
1109,5447487905,"@bigsplo Okay, I have the flu, but I'm getting better -- Should be well soon! How are you?",1
1110,5447255002,,1
1111,5445377211,@crystalchappell   would ike to know if Cathie is getting better though..really concemed.flu or swine flu is bad news.,0
1112,5444826203,"@BenjaminGell does everybody have Hackney swine flu lol? Oh dear! I feel ok just now. Oh and I don't have facebook Ben I'm afraid, sorry :(",0
1113,5444019410,My son had a high fever since last weekend. I worried if he took a new flu or not. I brought him to the hospital immediatey.,1
1114,5443772100,"Off To Bed, I'm Tired And Feel Like I'm Getting The Flu!!! I Hope Not Cause I Hate Feeling Sick...",1
1115,5443067007,"If you fear the flu, then take precautions. There's a bunch of info on fed sites.",1
1116,5442723605,"Getting over the flu... yet, I still feel like a horrible person. Thank you, self... for being an ass.",1
1117,5440594100,Getting the Flu bug...,1
1118,5440575814,,1
1119,5439674106,so today was a drag i got the flu so now im getting sicker by the minute...,1
1120,5439460105,@hostageek Getting better! Ive had the flu!,1
1121,5438968613,sis came down with a fever after getting flu shot and is having blood transfusion,0
1122,5438790313,@topherhanes is my hero. He has assumed the role of daddy taxi for the evening due to me getting sucker punched by the #flu,1
1123,5438208603,,1
1124,5438111801,i'm getting sick. i hope i don't get the flu again.,1
1125,5437836905,@ColleenLindsay Thank you for the cat link. I too am worried. I have removed Zoe from the swine flu patient's room. =),1
1126,4726525901,Flu shots or flu parties? http://tr.im/swinefluparties Yuck getting sick!,0
1127,5437145302,,1
1128,5436015005,@corinnapaola So many of my students are getting the flu this year. Have to try to be careful. Drink plenty of fluids & rest,0
1129,5435983309,@marieosmond Glad to hear you are getting better from the flu! Mary Hart mentioned it on ET!!,0
1130,5435767712,"Thought the flu shot was supposed to PREVENT the flu. I was feeling fine b4 getting the shot this week. Now, not so much.",1
1131,5435724411,okay so i think this flu is getting to me i broke a nail and am feeling extremely emotional,1
1132,5435607408,,1
1133,5435087206,,0
1134,5434766308,"Even with the flu, I ran a mile. Take that beotches! I'm getting ready for u aloha run!",1
1135,4724200212,got the bird flu. ... http://lnk.ms/1Ybt6,1
1136,5433524610,@JennaRJacobson meee toooo. everyone around me is getting the flu or h1n1. i need to be healthy,0
1137,5433165400,Getting over the dreaded Swine Flu - its no joke!!! from a true maple syrup lover you must read this - http://tinyurl.com/yf7cqda,1
1138,5432742307,DRs just found first case of swine flu in a cat in Iowa. Great. Now I have to worry about coughing on the cats.,0
1139,5432134900,,1
1140,5431990314,Me no feel good. :( Wonder if I'm getting the piggy flu....,1
1141,5431787110,"My family is getting smaller. André gave up, Ritinha and Fernando went to another city, PM has the flu, Leo and J.P. gave up too...",0
1142,5431314601,,0
1143,5431001203,,0
1144,5430819800,@Codfish1982 just normal for now but getting swine flu soon,1
1145,5430156306,,1
1146,5430091609,#jordanesque Kobe scoring 31 and getting the W in overtime while fighting the flu.,0
1147,5429999606,"i have the flu... i hope it's swine.. if i live im so getting a shirt that says ""i survuved the swine.""",1
1148,5429762201,is all of a sudden worried about catching the swine flu at the very wrong time this month :O(,1
1149,5429738811,,0
1150,5429563713,,1
1151,5429380802,he is getting the flu..,0
1152,5429308714,StackExchange: Are you getting the Swine Flu Vaccination?  Yes or No? - http://stackexchangesites.com/aFj,1
1153,5429285305,3 women on my train returning from matinee of Sister Act. They sat front row and fear 'spitting' of singers may have given them swine flu.,0
1154,5429162909,,1
1155,5429065000,"@nsmitham980 Trouble is, I still hear comments from people 'I'm not worried [about the flu], I don't eat pork"".",0
1156,5428545514,,1
1157,4707779209,"@peg_adams They give the seasonal flu shot at work for free, so I always get it. H1N1, I'm not getting - I'm not in a high risk category",1
1158,5428040610,,1
1159,5427854105,,1
1160,5427419807,Colaiacovo getting over the flu http://bit.ly/2aPdK #blues,0
1161,5426888207,Oh just great. First Mexico and now Ukraine. Which flu will this be? Feline flu? Bird Flu Part II? Or SARS on a comeback?,1
1162,5426644211,@BrandonCorbitt1 mean person! haha DUDE i might be getting sick again! mom and i believe i didnt have the Flu.. :/ but my Voice is gone!!,1
1163,5426178014,Feel like I'm getting sick. Hope I don't have the swine flu.,1
1164,5425243612,,0
1165,5424983609,,0
1166,5424880610,@CupcakeCornerUK How are you feeling Charlotte?  Youngest now looks like she's getting the flu - she ASKED to go to bed @4:30!!!,0
1167,4703334102,,1
1168,5424392000,,1
1169,5424371704,I am getting over being sick with the flu.,1
1170,5423679302,,1
1171,5423522600,"worried I'm getting a cold. yes a cold, NOT swine flu. people still get those..",1
1172,5423366508,,0
1173,5423223613,My stepdaughter most likley has swine flu. Very worried. Mike is headed over there to take her to Urgent care. Praying she will be ok.,0
1174,5423179604,"@paul_steele not much: working, getting the flu, recovering from the flu, more working. And general madness with friends.",1
1175,5422994000,Not feeling up to snuff this week. If I'm even getting swine flu (over the cuckoos nest)... #fb,1
1176,5421968512,Feel like I'm getting the fucking flu! This better be a joke,1
1177,5421593707,"been ill with flu, now maybe sinus infection for 13 days. this is getting OLD - and expensive(self employed=no ""sick days"") Dr appt today",1
1178,5421580513,@secondglantz thanks. my first flu since getting diabetes and it's trickier than i thought.,1
1179,5421544813,"Think I'm getting the flu-no not H1N1, just the run of the mill flu. More likely just a cold.",1
1180,5421323909,,1
1181,5420106901,Stay away everyone - I'm getting the flu,1
1182,5420064208,,0
1183,5419613003,,1
1184,5419444500,,0
1185,5418593202,Long ride in today (19 miles) Leith -&gt; Dalmeny -&gt; Kirkliston -&gt; S Gyle. Lovely morning but shouldn't have done it; think I'm getting flu.,1
1186,5418470000,"Woke up, still feel terrible but don't worry, my flu gone already. I think got sore throat though. Pray I dont fall sick. (:",1
1187,5418071310,"Successfully fighting off something. I swear by getting seasonal flu shot, more rest, and Wellness Herbal Resistance Liquid (at Whole Foods)",1
1188,4052971006,,1
1189,5416987006,We have a nice sunny day here btw.  My son is getting over the flu. Have kept him at home today,0
1190,5416239611,,1
1191,4050162603,"@Twitter_Tips go tweet go!! Safety first, think smart..them bird flu are relentless meanies!! http://myloc.me/FmX2",1
1192,5412709609,,1
1193,5411738310,"@FreshOutJANINE thanks again for tonight janine, sorry for leaving early- still getting over the flu! Hope the sales a huge success :)",1
1194,4044032811,,1
1195,5411692914,,1
1196,5411350912,sitting at home. boyfriend has the flu. ughhh and i think im getting it. LOADS OF FUN. nottt.,1
1197,5411090707,Getting sick. Praying for swine flu cause then im forbidden to work.,1
1198,5410794600,,1
1199,5410492712,,0
1200,5410077214,"My mom has the H1N1 Swine Flu Virus, and I am deeply worried about her! Pray for her!",0
