,id,tweet,class
434,4344712307,@MommyMelee I had mine Tuesday morning and it's still hurting a little bit today. I guess it's better than actually getting the flu.,0
435,4344934808,Can you believe it? Got a chest infection & prone to the odd cough.  been asked (at LHR) by a worried looking stranger if I have swine flu,1
436,4345500211,,1
437,3825348204,I think im getting flu :(,0
438,3826105704,"@HypFoods ??? Of course we are concerned, we just aren't panicked.  Lots of good treatments for flu, even homeopathics",1
439,3827137005,,1
440,3831900509,@HOTMOM68.  Thanks. I did. But now feel either extremely tired and worn out or maybe getting the flu. Ache all over.,0
441,3832563813,"@verastic Ha, there u are! Was getting worried, thinkin you'd gone AWOL on me. I thought Nwoke Ocha got berra. Wharrapnd 2 him? Avian flu?",1
442,4347493308,"RT @YungCEOJust like the Swine FLu Vaccine, Ppl are getting it then gettin sick... come on now...&lt;&lt;------hea yuhhh its a set up!",1
443,4347555208,"Good news: Thanks to a bevy of class cancellations, the weekend starts RIGHT NOW. Bad news: I might be getting the swine flu again.",0
444,4347830902,Nurse suggested getting her swabbed for flu... greaaat that is all I need right now. Hubs is taking her into doc this evening.. BIG SIGH,0
445,4348028613,@kriten I don't know which I'm more afraid of - ghosts or the swine flu! Because they both kill.,1
446,4348454612,"I'm dying with the flu (not literally). Its actually getting better but it's leaving me with a very irritating, painful cough.",0
447,4348879100,"@Saramaria I'm just getting over being so sick, I think I had or have the flu :(",0
448,4349668612,,0
449,3833284201,"@tiffanykyla yeah, i think im getting the flu, pray its not...",0
450,3834664412,@kamille2uboo hey cuz happy labor day..im here getting over a bad episode of the flu...,0
451,4352674905,"Looks like H3N8 dog flu has hit this RI canine home.awaiting vet call.4 dogs with symptoms...sneezing, sleepy, runny eyes & worried petowner",0
452,4353145409,"getting over the flu, now having either allergy problems or a cold! MAN!",0
453,4353507712,,1
454,3838365602,Oh no my babyboy has the flu. It got me worried because he has asthma. Need to keep a close eye on him today!,0
455,3840621901,,0
456,3841182107,,1
457,3841616713,Jaebum resigning from 2PM and Hyunjoong getting swine flu. HAHA.,0
458,3842302507,,1
459,4354194607,,1
460,4354208507,@md_phd Beats getting the flu! A small price to pay!,1
461,4354833114,Just getting over the flu. Reading and listening to Taylor Swift,0
462,4355038404,@cromagnonlawyer I think I am getting sick though.  luckily UMB has all sorts of safeguards for students in case we get the flu.,0
463,4355051903,,0
464,3842612012,,0
465,3843091112,,0
466,3843280912,,0
467,4355618808,,1
468,4356337512,,1
469,3843317200,,0
470,3843561013,,0
471,3845053214,,1
472,3845580705,,1
473,3845813414,,1
474,3846356602,,1
475,3846501810,,1
476,4357990514,,0
477,4358345500,,0
478,4358364601,,0
479,4358427902,,0
480,4358433505,,0
481,4359292105,,0
482,3850231902,,0
483,3850598009,,1
484,3850617705,,1
485,4361926713,,0
486,4362572201,,0
487,4363758806,,0
488,4364419807,,0
489,3853397305,,0
490,3853414414,,0
491,3853469002,,0
492,3854281905,,0
493,3854307511,,1
494,4365593610,,0
495,4365948105,,0
496,4366208606,,0
497,4366769702,,1
498,4366864109,,1
499,4366891503,,0
500,4367040808,,1
501,4367051114,,0
502,4367281808,,1
503,3855623501,,0
504,3855641401,,0
505,3856293600,,1
506,3856497309,,1
507,4367292106,,0
508,4368063503,,0
509,4368247210,,0
510,3861416801,,0
511,3862101111,,0
512,3862111708,,0
513,3862239807,,1
514,3862506001,,0
515,3863646002,,1
516,3864198114,,0
517,3864663409,,1
518,3864714309,,0
519,3864728011,,0
520,4371009205,,1
521,4371177014,,0
522,4371223614,,0
523,4371534109,,0
524,4371921002,,1
525,4372145014,,1
526,3865180510,,1
527,3865229711,,1
528,3865296811,,0
529,3865758809,,0
530,3866298001,,0
531,3866380000,,1
532,3867166606,,0
533,3867339708,,1
534,4374018007,,1
535,4374158906,,1
536,4374269502,,0
537,4374444600,,0
538,4374606012,,1
539,3867817114,,1
540,3868010106,,1
541,3868222107,,1
542,3868530213,,1
543,3868921110,,0
544,3869405305,,0
545,3870447502,,1
546,3870612604,,0
547,4375792209,,1
548,4375819503,,1
549,4375974405,,0
550,3871029206,,1
551,3871716500,,1
552,3871756610,,1
553,4376553105,,0
554,4376600510,,0
555,4377312909,,0
556,3872506302,,1
557,3872941402,,0
558,3872962305,,0
559,4377362909,,0
560,4377847107,,0
561,4377868201,,0
562,4377901003,,1
563,4378742101,,1
564,3873320505,,1
565,3874116012,,0
566,3874347704,,1
567,3874749000,,1
568,4383490304,,0
569,4384827410,,1
570,6284852306,,0
571,4386170800,,0
572,4386706909,,1
573,4386785013,,0
574,3877584002,,0
575,3877956211,,0
576,3878042912,,0
577,3879070508,,0
578,3879583310,,0
579,3879734311,,0
580,3879767200,,0
581,3882079809,,1
582,3882716803,,0
583,3883216912,,0
584,3884070102,,0
585,3884368800,,0
586,3884708300,,0
587,4435852003,,0
588,4393036509,,1
589,4393404802,,0
590,3885744802,,0
591,2874199707,,1
592,4393530506,,1
593,4393879903,,0
594,4394219810,,0
595,4394520011,,0
596,3887270105,,1
597,3887528114,,1
598,3888151107,,0
599,4397094107,,0
600,4397172603,,0
601,4397315412,,0
602,4397931804,,1
603,27472313339,,1
604,4398218601,,0
605,4398469713,,0
606,4398706309,,0
607,4398756512,,0
608,4398885113,,0
609,4399535908,,1
610,3889803111,,1
611,3889952607,,0
612,3890689903,,0
613,3891196304,,0
614,3891609814,,0
615,3891693602,,0
616,4400134510,,0
617,4403125614,,1
618,4403261704,,0
619,4403443912,,0
620,4403636901,,0
621,4404016906,,0
622,3892041202,,0
623,3892917806,,1
624,4404763400,,0
625,4405175807,,0
626,4405345712,,0
627,4405420501,,0
628,4405832807,,1
629,4406195403,,0
630,3893083609,,0
631,3893794403,,0
632,3894106013,,1
633,4407692509,,0
634,4408059703,,0
635,4408137406,,0
636,4410151008,,0
637,3894154300,,0
638,3895571411,,1
639,3895708902,,0
640,3896258004,,0
641,4411205603,,0
642,3896930006,,0
643,3898285313,,0
644,3898311613,,1
645,3898543603,,0
646,3644630507,,1
647,4412734913,,1
648,4413041402,,1
649,2024263001,,1
650,2025731804,,1
651,2026764500,,0
652,2027440702,,1
653,2028229600,,0
654,4416378002,,1
655,4420565111,,0
656,4423363308,,0
657,4424682310,,1
658,4425864202,,1
659,4426350606,,1
660,4426657909,,0
661,4426750912,,0
662,4428035110,,0
663,2029296904,,0
664,2030601202,,1
665,2036480701,,0
666,3899701802,,0
667,3900049501,,0
668,3900706006,,0
669,3901250402,,0
670,3902539307,,0
671,3902745508,,0
672,4430701003,,0
673,4431017208,,0
674,4431115314,,0
675,4431720209,,0
676,4432054902,,0
677,4432154612,,0
678,4432410810,,0
679,4432476109,,0
680,3905675000,,1
681,3908420204,,0
682,3909453312,,0
683,3909955702,,0
684,4432608800,,0
685,4432764101,,0
686,4433092111,,0
687,3910850503,,1
688,3912187809,,1
689,3913102709,,1
690,3913638603,,0
691,3914091512,,0
692,3915339712,,1
693,3915390314,,0
694,3916363206,,1
695,3917618711,,0
696,3917665113,,0
697,3917848110,,1
698,3918442006,,0
699,3918455808,,0
700,4624560710,,1
701,3918913707,,0
702,3919084002,,0
703,3919459308,,0
704,3920076311,,1
705,3923203802,,0
706,3923552101,,0
707,3923789506,,0
708,3924270610,,0
709,3927161705,,0
710,3928276400,,0
711,3929350312,,0
712,3929466402,,0
713,3935523707,,0
714,3935711407,,1
715,3935789101,,1
716,3936770313,,1
717,3937273901,,1
718,4624560710,,1
719,3937876508,,0
720,4436851601,,0
721,4437188114,,0
722,3938461902,,0
723,3939284406,,0
724,3939488005,,1
725,4624560710,,1
726,3939894211,,0
727,4437524401,,0
728,4439113701,,0
729,4439346603,,0
730,4440739100,,0
731,4440790207,,0
732,4441539111,,1
733,3944332204,,0
734,3944398600,,0
735,3944777704,,0
736,4443556909,,1
737,3948991704,,0
738,3951248808,,0
739,4444214013,,0
740,4444679507,,0
741,4444903902,,0
742,3951479108,,1
743,3951636113,,0
744,3951936203,,0
745,3952889512,,0
746,4445251904,,0
747,4445438709,,1
748,4445691808,,1
749,3953328802,,0
750,3954170509,,0
751,3955013111,,0
752,3955462301,,0
753,3955690000,,0
754,3955710301,,0
755,4445896411,,0
756,4446141906,,0
757,3955880214,,0
758,3957079108,,0
759,3959186913,,0
760,3959301505,,0
761,3960128807,,1
762,3960311008,,1
763,3963338505,,0
764,3963969307,,0
765,3964079604,,0
766,3964547802,,1
767,3964791503,,0
768,3966104708,,0
769,3967184214,,0
770,3969626708,,0
771,3974294305,,0
772,3975885509,,0
773,3976559002,,0
774,3977326101,,0
775,3977487512,,0
776,4448819102,,0
777,4449149608,,0
778,4449217913,,1
779,4449459303,,1
780,3978388206,,0
781,4449886905,,1
782,4450640111,,0
783,4450878307,,1
784,3978727810,,1
785,3978832602,,1
786,3979470014,,1
787,4451014309,,0
788,4451058110,,0
789,4451799802,,0
790,4452090300,,1
791,3979629007,,0
792,3980018803,,0
793,3981284510,,0
794,3981588413,,0
795,3981618914,,0
796,3981707709,,0
797,3982357509,,0
798,3982359810,,0
799,3982445103,,0
800,4455101111,,0
801,4455672011,,1
802,4455931312,,1
803,4456015313,,0
804,3983274212,,0
805,3983712613,,0
806,3983933313,,0
807,3984693504,,0
808,3985890707,,1
809,3644630507,,1
810,3986828910,,1
811,3987216913,,0
812,3987512205,,0
813,3989180712,,1
814,3989470606,,1
815,4459374106,,0
816,4459600106,,0
817,4460982214,,1
818,4464146200,,0
819,4464314607,,0
820,4464858014,,0
821,4465214804,,0
822,4465225504,,0
823,3993027504,,1
824,3994455308,,0
825,3994943803,,1
826,4465555405,,0
827,4466800904,,0
828,4466871606,,0
829,4467307804,,0
830,4468357412,,0
831,4624560710,,1
832,3996468505,,0
833,3996700407,,0
834,3996703305,,0
835,4468772314,,1
836,4469298613,,1
837,4469987105,,1
838,4470033009,,0
839,4470186001,,1
840,4470232000,,0
841,3999344504,,0
842,3999478506,,0
843,4470994504,,0
844,4471429405,,0
845,4000855805,,0
846,4001129008,,0
847,4001494505,,0
848,4001540606,,0
849,4001830307,,1
850,4002368412,,0
851,4003292202,,0
852,4005143700,,0
853,4005258000,,0
854,4006518901,,0
855,4006628511,,0
856,4007661902,,1
857,4008106101,,0
858,4008243406,,0
859,4010198702,,0
860,4010494514,,0
861,4010737109,,1
862,4012548706,,1
863,4012659710,,1
864,4012777001,,0
865,4013245311,,1
866,4013870013,,0
867,4014004806,,0
868,4014201810,,0
869,4014810706,,0
870,4016909301,,0
871,3644630507,,1
872,4019254603,,1
873,4019387711,,1
874,4019896106,,0
875,4020601608,,0
876,4020670214,,0
877,4020893200,,0
878,4021054508,,0
879,4021182408,,0
880,4022096500,,0
881,4023969314,,0
882,4024130300,,0
883,4026706902,,0
884,4972236702,,0
885,4027517000,,0
886,4027605703,,0
887,4028181409,,1
888,4028579014,,0
889,4028609101,,1
890,4028652607,,0
891,4028759105,,1
892,4028896511,,1
893,4030252104,,1
894,4031338014,,0
895,4031870211,,1
896,4032163803,,0
897,4473660213,,1
898,4473985907,,0
899,4474439509,,1
900,4475103910,,1
901,4475933708,,1
902,4477243309,,0
903,4477851814,,0
904,4478460202,,0
905,4478769311,,1
906,4033837602,,0
907,4478959813,,0
908,4034711514,,1
909,4035417810,,0
910,4035629506,,0
911,4479972707,,0
912,4479979904,,0
913,4480403901,,0
914,4480707400,,1
915,4481224201,,0
916,4481250905,,1
917,4481462013,,0
918,4481506204,,0
919,4481735512,,0
920,4481747506,,0
921,4481752008,,0
922,4037334701,,1
923,4037924208,,0
924,4038137706,,1
925,4038161701,,0
926,4038237408,,0
927,4482159411,,0
928,4483425509,,0
929,4038315211,,1
930,4038558908,,0
931,4040017100,,0
932,4040244708,,0
933,4484397406,,0
934,4484602613,,0
935,4484878608,,0
936,4485138804,,0
937,4485324500,,0
938,4486288904,,1
939,4486962100,,1
940,4041277305,,0
941,4041661204,,0
942,8919136511,,0
943,4487136808,,0
944,4487200913,,0
945,4488376213,,1
946,4044723313,,1
947,4047935600,,1
948,4492298012,,0
949,4051829502,,1
950,4052686312,,0
951,4052971006,,0
952,4493411507,,0
953,4493634407,,0
954,4493645003,,1
955,4493790205,,1
956,4493920002,,1
957,4494228107,,1
958,4515760605,,1
959,4495425901,,0
960,4055422900,,1
961,4055534706,,0
962,4055718713,,1
963,4056453010,,1
964,4496423800,,0
965,4497270905,,0
966,4497559511,,0
967,4057229510,,1
968,4058428802,,1
969,4058485709,,0
970,4059799110,,0
971,4061640800,,1
972,4061758707,,1
973,4061803711,,1
974,4062311310,,1
975,4062339603,,1
976,4062496003,,1
977,4062740209,,1
978,4499117302,,0
979,4499171404,,1
980,4499355809,,1
981,4499531404,,0
982,4499536004,,0
983,4500242410,,0
984,4500309802,,0
985,4500375401,,1
986,4500497811,,0
987,4500830008,,0
988,4500876301,,0
989,4501167803,,0
990,4501664404,,1
991,4501784808,,0
992,4503101711,,1
993,4503190907,,0
994,4503626708,,1
995,4503746105,,0
996,4503809211,,1
997,4505580003,,0
998,4505893204,,1
999,4507391309,,1
1000,4507906912,,0
1001,4508180613,,0
1002,4508325706,,0
1003,4508434211,,0
1004,4508998514,,0
1005,4509176806,,0
1006,2057615203,,0
1007,4511309405,,0
1008,4511584801,,0
1009,4511749206,,0
1010,4512165808,,0
1011,4513178500,,1
1012,4513492303,,0
1013,4513968907,,1
1014,4514178803,,1
1015,4514586009,,0
1016,4515117809,,0
1017,4515411704,,1
1018,4515614906,,0
1019,4515760605,,1
1020,4516172803,,0
1021,4517229100,,0
1022,4518067807,,1
1023,4518489202,,0
1024,4518728711,,0
1025,4520346310,,0
1026,4520638608,,1
1027,4521308003,,1
1028,4522006603,,0
1029,4522044912,,0
1030,4522910108,,0
1031,4524934800,,0
1032,4525632506,,0
1033,4526957901,,0
1034,4526978805,,0
1035,4527624813,,0
1036,4528100912,,1
1037,4528406714,,0
1038,4528412403,,0
1039,4528530811,,1
1040,4528769509,,1
1041,4528868603,,0
1042,5150877506,,1
1043,4529174413,,1
1044,4529306304,,1
1045,4530218909,,0
1046,4531668914,,0
1047,4532588112,,0
1048,4533649108,,0
1049,4534156808,,0
1050,4534313403,,1
1051,4534599100,,1
1052,4534616112,,1
1053,4534676601,,0
1054,4535032105,,1
1055,4536339605,,0
1056,4537344706,,1
1057,4537360401,,0
1058,4537761713,,0
1059,4538584811,,0
1060,4538743510,,0
1061,4538839713,,0
1062,4539558314,,0
1063,4540029413,,0
1064,4540397610,,0
1065,4540634013,,0
1066,4540893701,,1
1067,4541139202,,0
1068,4541394214,,0
1069,4541839209,,1
1070,4542848012,,1
1071,4545354609,,1
1072,4546442604,,0
1073,4547082004,,1
1074,4547804700,,1
1075,4548322109,,0
1076,4548447706,,0
1077,4550030806,,0
1078,4551517807,,0
1079,4553692200,,0
1080,4554053502,,0
1081,4558351903,,0
1082,4558875503,,0
1083,4559183610,,1
1084,4559412112,,1
1085,4560102206,,0
1086,4560507401,,0
1087,8919136511,,0
1088,4560671408,,1
1089,4560916001,,0
1090,4562237508,,0
1091,4562316500,,0
1092,4577819900,,1
1093,4562952401,,0
1094,4565053812,,0
1095,4565412401,,0
1096,4567033211,,0
1097,4567132403,,0
1098,4567697212,,0
1099,4568680207,,1
1100,4568793005,,1
1101,4570628208,,0
1102,4571404903,,0
1103,4572708105,,1
1104,4572789205,,0
1105,4573386501,,1
1106,4575568308,,0
1107,4576866710,,0
1108,4578427806,,0
1109,4578524014,,0
1110,4579005006,,0
1111,4579178714,,0
1112,4581444105,,0
1113,4582247003,,0
1114,4582500811,,0
1115,4582993102,,0
1116,4583850908,,1
1117,4583990810,,0
1118,4584323110,,0
1119,4585015003,,0
1120,4585345111,,0
1121,4588369509,,0
1122,4588961512,,0
1123,4589210911,,0
1124,4589299512,,0
1125,4591384300,,1
1126,4594556313,,1
1127,4596533900,,0
1128,4596804607,,0
1129,4597413412,,0
1130,4597649605,,0
1131,4599283710,,0
1132,4602315210,,0
1133,4602970712,,1
1134,4603920803,,0
1135,4604431612,,1
1136,4605269305,,0
1137,4605519812,,0
1138,4605658305,,0
1139,4606841508,,1
1140,4606924812,,0
1141,4607870300,,1
1142,4607898304,,0
1143,4608457809,,0
1144,4608658212,,0
1145,4608966812,,0
1146,4609379607,,0
1147,4609554612,,0
1148,4609715213,,0
1149,4610324503,,1
1150,4611486908,,0
1151,4611623600,,0
1152,4611925313,,0
1153,4613072205,,0
1154,4613713202,,0
1155,4614596712,,1
1156,4615066711,,0
1157,4615311504,,0
1158,4615697103,,0
1159,4617056500,,0
1160,4617267204,,0
1161,4617574807,,0
1162,4617736014,,1
1163,4618036005,,0
1164,4618653712,,0
1165,4622384912,,1
1166,4622565208,,0
1167,4622760506,,0
1168,4623301909,,1
1169,4624089010,,0
1170,4625766602,,1
1171,4626227213,,0
1172,4627073902,,0
1173,4627249910,,0
1174,4627589709,,1
1175,4629901109,,0
1176,4630289207,,0
1177,4630688209,,1
1178,4632577301,,0
1179,4632993704,,0
1180,4633620405,,0
1181,4633907305,,0
1182,4633924514,,1
1183,4634421002,,0
1184,4635245507,,1
1185,4635787009,,1
1186,4635838910,,0
1187,4636168403,,0
1188,4636313308,,0
1189,4636668806,,1
1190,4636806708,,0
1191,4637461509,,0
1192,4637848211,,0
1193,4638965412,,0
1194,4640285604,,0
1195,4640288010,,0
1196,4640386009,,0
1197,4640599005,,1
1198,4640631011,,0
1199,4640956008,,0
1200,4641172209,,1
1201,4641561714,,1
1202,4641656806,,0
1203,4641673310,,0
1204,4642107504,,0
1205,4642419007,,1
1206,4643215006,,0
1207,4643312910,,0
1208,4643346714,,0
1209,4643995714,,0
1210,4644450200,,0
1211,4644674402,,1
1212,4644680506,,0
1213,4645493513,,0
1214,4646309712,,0
1215,4646445105,,0
1216,4647558207,,0
1217,4647616313,,0
1218,4648213402,,0
1219,4651102601,,0
1220,4651862314,,0
1221,4651997408,,1
1222,4652574407,,0
1223,4653005805,,0
1224,4653253010,,0
1225,4653538813,,0
1226,4654807109,,1
1227,4655350605,,1
1228,4655419010,,1
1229,4655568904,,0
1230,4655662907,,0
1231,4662209312,,0
1232,4662233408,,1
1233,4662407808,,0
1234,4662783908,,1
1235,4662783908,,1
1236,4662942101,,0
1237,4663079812,,0
1238,4663680404,,0
1239,4663907708,,1
1240,4664243400,,0
1241,4664297204,,0
1242,4664536304,,1
1243,4664885508,,1
1244,4664972810,,1
1245,4665315105,,0
1246,4665643511,,0
1247,4665753914,,1
1248,4665834208,,0
1249,4666406311,,0
1250,4666729300,,1
1251,4666801909,,0
1252,4667245208,,0
1253,4668791200,,1
1254,4668992911,,0
1255,4670336313,,0
1256,4699196009,,0
1257,4700184114,,1
1258,4700786104,,0
1259,4701283009,,0
1260,4702734109,,0
1261,4703334102,,0
1262,4704081807,,0
1263,4704494610,,1
1264,4704908211,,0
1265,4706356010,,1
1266,4706655210,,0
1267,4706980900,,0
1268,4707556310,,0
1269,4707799304,,1
1270,4708392309,,1
1271,4708462502,,1
1272,4709275607,,1
1273,4709276314,,0
1274,4709551311,,1
1275,4709727013,,0
1276,4710178105,,0
1277,4710667612,,1
1278,4710672608,,0
1279,4711931110,,1
1280,4712215908,,0
1281,4712317903,,0
1282,4712694701,,1
1283,4712779205,,0
1284,4713206702,,1
1285,4713334509,,1
1286,4713446406,,1
1287,4713497303,,0
1288,4713839407,,1
1289,4713860206,,0
1290,4713928103,,0
1291,4713980409,,0
1292,4714500000,,1
1293,4714992302,,1
1294,4715469102,,1
1295,7494721602,,1
1296,4715578610,,0
1297,4715975600,,0
1298,4716220613,,1
1299,4716319309,,1
1300,4716498803,,1
1301,4716805901,,1
1302,4717868308,,0
1303,4717941002,,1
1304,4718186209,,0
1305,4718273812,,1
1306,4719867500,,1
1307,4720129508,,0
1308,4720221812,,0
1309,4720579514,,0
1310,4720839202,,0
1311,4720929609,,0
1312,4722479712,,1
1313,4723331411,,1
1314,4723472902,,0
1315,4723478600,,0
1316,4723782205,,0
1317,4734030408,,1
1318,4724200212,,0
1319,4724286013,,1
1320,4724584611,,1
1321,4724651500,,0
1322,4724944307,,0
1323,4725167014,,1
1324,4727311812,,1
1325,4727416508,,0
1326,4727965102,,0
1327,4728992002,,0
1328,4729081102,,0
1329,4729302809,,1
1330,4729695703,,0
1331,4731395407,,1
1332,4731722111,,1
1333,4732734413,,0
1334,4733354205,,0
1335,4733565308,,0
1336,4733832509,Thank goodness I'm on the 9 to 6 clinic shift today so I have time for these cold/flu meds to kick in. Thinking I must get flu shot soon!,1
1337,4734123514,,0
1338,4734142303,,0
1339,4734782303,,1
1340,4735273205,,0
1341,4735503611,,0
1342,4739740905,,1
1343,4740263512,,0
1344,4740292806,,0
1345,4740604210,,1
1346,4741083707,,0
1347,4741097902,,0
1348,4741401714,,0
1349,4741789605,,0
1350,4743570612,,1
1351,4744301214,,1
1352,4744359214,,0
1353,4746279407,,0
1354,4746397013,,1
1355,4746430004,,1
1356,5240562310,,0
1357,4754023600,,0
1358,4754231406,,0
1359,4755865609,,0
1360,4756447612,,0
1361,4758014413,,0
1362,4760551008,,0
1363,4761555503,,0
1364,4761868913,,1
1365,4762224611,,0
1366,4767525607,,0
1367,4768214112,,0
1368,4769321202,,0
1369,4771038814,,1
1370,4771476001,,1
1371,4772454905,,0
1372,4775781511,,0
1373,4775831103,,0
1374,4775903010,,1
1375,4776361500,,0
1376,4776691204,,1
1377,4776755513,,1
1378,4777903501,,1
1379,4778592606,,0
1380,4779616709,,0
1381,4780582511,,0
1382,4781827202,,1
1383,4782307609,,1
1384,4782474103,,0
1385,4782790314,,1
1386,4785055210,,0
1387,4785461511,,0
1388,4786001800,,0
1389,4786884807,,0
1390,4787177600,,0
1391,4787342712,,0
1392,4787586608,,0
1393,4787759313,,0
1394,4793017700,,0
1395,4793843408,,0
1396,4795351901,,0
1397,4795491406,,0
1398,4795819611,,0
1399,4795970211,,0
1400,4796039300,,1
1401,4796247710,,0
1402,4796569604,,0
1403,11684175801,,1
1404,4797347202,,0
1405,4797392202,,0
1406,4797402303,,0
1407,4798481902,,1
1408,4798274007,,0
1409,4810454813,,1
1410,4799736702,,0
1411,4800120109,,0
1412,4801392604,,0
1413,4801742306,,0
1414,4802710100,,0
1415,4803214606,,1
1416,4803984004,,0
1417,4807831709,,0
1418,4807278114,,0
1419,4807331300,,0
1420,4807767101,,1
1421,4807824205,,0
1422,4807831709,,0
1423,4807953707,,0
1424,4808759301,,1
1425,4809414514,,0
1426,4809477206,,0
1427,4809821312,,1
1428,4811030402,,0
1429,4811228005,,0
1430,4811366500,,0
1431,4811588313,,0
1432,4811935701,,0
1433,4812493714,,0
1434,4812604309,,0
1435,4813317712,,0
1436,4814051011,,0
1437,4814312602,,1
1438,4814412306,,0
1439,4063589506,,1
1440,4066600513,,1
1441,4067007308,,1
1442,1910659503,,0
1443,1914226601,,0
1444,2017367203,,1
1445,2022300803,,1
1446,4069912413,,1
1447,4070428512,,0
1448,4076360514,,0
1449,4078360503,,0
1450,4080055602,,1
1451,4080537500,,1
1452,4515760605,,1
1453,4083980811,,1
1454,3681132803,,1
1455,3685420112,,1
1456,3686955000,,1
1457,3688065205,,1
1458,3688871809,,1
1459,3689806703,,1
1460,3693177505,,1
1461,3693761702,,1
1462,3695471206,,1
1463,3696543306,,0
1464,3696975610,,1
1465,3698467705,,1
1466,3700276813,,1
1467,3701404709,,1
1468,3702986700,,1
1469,4086756407,,0
1470,4087661803,,1
1471,4089564004,,1
1472,3705562905,,1
1473,4091510609,,0
1474,3707069506,,1
1475,3710492201,,1
1476,4099583706,,1
1477,3710783012,,1
1478,4101511101,,1
1479,4102534007,,1
1480,4103614910,,1
1481,3711923905,,1
1482,3713860505,,1
1483,3714184800,,0
1484,3717441706,,1
1485,4128827408,,0
1486,4133099412,,1
1487,2042612700,,1
1488,2044375803,,1
1489,4134578800,,0
1490,4136789004,,1
1491,4138501000,,1
1492,4139882906,,1
1493,4141968000,,1
1494,4147909112,,1
1495,4150759201,,1
1496,4151533114,,1
1497,4153531907,,1
1498,3719684004,,1
1499,3720283313,,1
1500,4156077012,,1
1501,4157603005,,1
1502,3723966711,,1
1503,4159989211,,1
1504,3728109007,,1
1505,4162803706,,1
1506,4163337407,,1
1507,3732990706,,1
1508,4165105700,,1
1509,4166862704,,1
1510,3734415104,,1
1511,3734826001,,1
1512,3734926408,,1
1513,4171734509,,1
1514,4173662914,,1
1515,3737795813,,1
1516,3738918613,,1
1517,4175532009,,1
1518,4177056904,,1
1519,4295514303,,1
1520,3741094011,,0
1521,4296965308,,1
1522,3743242709,,1
1523,4297637403,,1
1524,3744535708,,1
1525,4299773012,,1
1526,3747259909,,1
1527,4303397513,,1
1528,4305642010,,1
1529,3749135801,,1
1530,3751113813,,1
1531,3754562513,,1
1532,3759021507,,0
1533,3761468800,,0
1534,3763673606,,1
1535,4321577701,,1
1536,4321577701,,1
1537,3770793902,,0
1538,4318772511,,1
1539,4624560710,,1
1540,4321480901,,1
1541,4321828106,,1
1542,4322235900,,1
1543,4323423108,,0
1544,3782219014,,1
1545,3792142107,,1
1546,4328613507,,1
1547,4328872602,,1
1548,4329371111,,1
1549,3797983202,,0
1550,4330275604,,1
1551,3803969611,,0
1552,4333615600,,1
1553,4335329007,,1
1554,3811389414,,0
1555,3812839503,,1
1556,4339495208,,1
1557,4340890913,,1
1558,3644630507,,1
1559,4341998704,,1
1560,4343632100,,1
1561,3822686604,,1
1562,3823074003,,0
1563,4344923202,,1
1564,4345784712,,1
1565,3826244107,,1
1566,3832285409,,1
1567,4347695306,,1
1568,4349921111,,1
1569,4353297411,,1
1570,3839406513,,1
1571,3841385403,,1
1572,4353762211,,1
1573,4355060305,,1
1574,4355064806,,0
1575,3844345406,,1
1576,3845778208,,1
1577,3846380008,,1
1578,4358231114,,1
1579,3850234208,,1
1580,3855308211,,1
1581,4367082214,,1
1582,3856299704,,0
1583,4367450700,,1
1584,3861963102,,1
1585,3862435114,,1
1586,3863858206,,1
1587,3864694303,,1
1588,4371298804,,1
1589,4371981106,,1
1590,3865189305,,1
1591,3867180306,,1
1592,4374588805,,0
1593,3867864204,,1
1594,3868324500,,1
1595,3869878406,,1
1596,4375786912,,1
1597,4375831906,,1
1598,3871694508,,1
1599,3871810411,,1
1600,3872362009,,1
1601,4378340100,,0
1602,3873609908,,0
1603,3874528506,,1
1604,4384527010,,0
1605,4385713509,,1
1606,3879903308,,1
1607,4393191808,,1
1608,8833699308,,0
1609,3887116410,,1
1610,3887682311,,1
1611,4397689606,,1
1612,4398632801,,1
1613,3889757414,,1
1614,4402338110,,1
1615,4405005410,,0
1616,4405828902,,1
1617,4624560710,,1
1618,3893843213,,1
1619,4408980709,,1
1620,3894902611,,1
1621,3898069204,,1
1622,4412401312,,1
1623,4624560710,,1
1624,2025906404,,1
1625,2028198404,,1
1626,4417723909,,1
1627,4426313109,,1
1628,2029859404,,1
1629,3901252300,,1
1630,3908796509,,1
1631,3910663502,,1
1632,3912679213,,1
1633,4624560710,,1
1634,3916850207,,1
1635,4624560710,,1
1636,3918524800,,1
1637,3923795712,,0
1638,3927361205,,0
1639,3935210913,,1
1640,3935755014,,1
1641,3937184300,,1
1642,3937536106,,1
1643,3939322813,,1
1644,4441195008,,1
1645,4443971413,,1
1646,4444342014,,1
1647,3951260704,,1
1648,4445776403,,1
1649,3957010203,,1
1650,3960169301,,1
1651,4624560710,,1
1652,4624560710,,1
1653,4449020106,,1
1654,4449427408,,1
1655,4450004809,,0
1656,3978708705,,1
1657,3979386105,,1
1658,4451969903,,1
1659,4454225407,,1
1660,4455778307,,1
1661,3985700810,,1
1662,3986736503,,0
1663,3989191304,,1
1664,4459001912,,0
1665,4464123603,,1
1666,3993349511,,1
1667,3995872203,,0
1668,4624560710,,1
1669,4469853607,,1
1670,4470230513,,1
1671,4472136109,,1
1672,4002805307,,1
1673,4006949808,,1
